"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","attachments/1/accessibilityCaption","attachments/1/id","attachments/1/type","attachments/1/url","attachments/2/accessibilityCaption","attachments/2/id","attachments/2/type","attachments/2/url","attachments/3/accessibilityCaption","attachments/3/id","attachments/3/type","attachments/3/url","attachments/4/accessibilityCaption","attachments/4/id","attachments/4/type","attachments/4/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/anger","reactions/haha","reactions/like","reactions/love","reactions/sorry","reactions/wow","reactionsCount","sharesCount","timestamp","url"
"No photo description available.","859065017569371","photo","https://www.facebook.com/photo.php?fbid=859065017569371&set=a.187948680281094&type=3","No photo description available.","859065024236037","photo","https://www.facebook.com/photo.php?fbid=859065024236037&set=a.187948680281094&type=3","No photo description available.","859065020902704","photo","https://www.facebook.com/photo.php?fbid=859065020902704&set=a.187948680281094&type=3","No photo description available.","859065064236033","photo","https://www.facebook.com/photo.php?fbid=859065064236033&set=a.187948680281094&type=3","No photo description available.","859065070902699","photo","https://www.facebook.com/photo.php?fbid=859065070902699&set=a.187948680281094&type=3","100071978890983","Rent to Own Brand New House  Lot","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/300061691_187948700281092_8765515882086426205_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx225x225&ctp=s40x40&_nc_cat=110&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=0UnOYqmVdPwQ7kNvwGgH46R&_nc_oc=Adpg2ZtSWNJdMtBC8R6GS86HRaXAsTBczJ3Iwx58yYXEqHQ4i6D7YGfy1lCO08rHt4w&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=VL7_RChelLwudwUahppsfg&_nc_ss=7c2a8&oh=00_AQAbZjfCpmt0RZ7DxDzOsQf6HeXxaIZIQLXg9P3dWRUg5Q&oe=6A5FEB4A","https://www.facebook.com/Daoresidences","8","859065300902676","√ Sawa kana ba sa taon taong baha
√ Nagsisimula ng Pamilya
√ naghahanap ng bagong bahay para sa inyong pamilya?
√ Dream House?
√ Flexible Payments

Rent to Own Brand New Town House
5-10% Down Payment only. 90-95% Bank Financing.
Flood Free, Near Main Road.
√ NO HIDDEN CHARGES!!!!
√ NO MISCELLANEOUS FEE!!!!
√ No MOVE IN FEE!!!!
√ GUARANTTED FLOOD FREE!!!

For More Info Please Contact: Alex 0916 743 0374",,,"7",,,,"7","0","1482737384000","https://www.facebook.com/Daoresidences/posts/pfbid0CAKwCcGFbT2EEviVZEpxFfxUD929rXt4txYEbtw26LPYgXwhf6Lz4czRvjSVXhK9l"
"No photo description available.","1849685758641224","photo","https://www.facebook.com/photo.php?fbid=1849685758641224&set=a.464750435686354&type=3","No photo description available.","1849685948641205","photo","https://www.facebook.com/photo.php?fbid=1849685948641205&set=a.464750435686354&type=3",,,,,,,,,,,,,"100064542048388","UP NOAH","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/312461647_483709890457075_1950615517448872008_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx967x967&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=e89vrGbvofEQ7kNvwE2SlSi&_nc_oc=AdqovffbrDkQKPf58IUo_RX8FWEx6rVZAxc2ChVSb7acj-G3gfKBhS4kuoP8_OSowF4&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=DTwQmMXy-iwJjXVWwhYsJA&_nc_ss=7c2a8&oh=00_AQD0Eh6cGTRkYIu8E_jDtmbJK-SWP8xGNRuaogtHq3z9Vw&oe=6A5FFFDD","https://www.facebook.com/UPNOAH","0","1849686518641148","Latest PAGASA Forecast for Typhoon #NinaPH
As of December 25, 2016 05:00 PM

Napanatili ng bagyong #Nina ang kanyang lakas habang nagbabadya ng panganib sa #Catanduanes.

Lakas ng Hanging Dala ng Bagyo: umaabot sa 185 kph
Pagbugso: 225 kph
Paggalaw: 15 kph papuntang Kanluran (West)
Lokasyon ng Sentro ng Bagyo (kaninang alas-4 ng hapon): 65 km Silangan Timog Silangan (East Southeast) ng Virac, Catanduaness.

Nakataas na po ang Tropical Cyclone Warning Signal No. 4 sa lalawigan ng:
#Catanduanes
#CamarinesSur

Nakataas po ang Tropical Cyclone Warning Signal No. 3 sa mga lalawigan ng:
#Burias Islands
#Albay
#CamarinesNorte
Southern #Quezon
#Sorsogon
#Marinduque

TCWS No. 2 naman po ang nakataas sa mga lalawigan ng:

Luzon:
#MetroManila
#Masbate kasama na ang #Ticao Island
#Oriental Mindoro
#Batangas
#Laguna
nalalabing bahagi ng #Quezon kasama na ang #Polilo Island
#OccidentalMindoro kasama na ang #Lubang Island
#Romblon
#Cavite
#Rizal
#Bulacan
#Bataan

Visayas:
#NorthernSamar

Habang nakataas po ang TCWS No. 1 sa mga lalawigan ng:

Luzon:
#Pangasinan
#NuevaEcija
#Aurora
#Quirino
#NuevaViscaya
#Zambales
#Pampanga
#Tarlac
#Calamian Group of Islands

Visayas:
#Aklan
#Capiz
#Samar
#EasternSamar
#Biliran
#Leyte
#Bantayan Island

Patuloy pa rin pong umantabay at maging alerto sa mga abiso ng inyong pamahalaan ukol sa paghahanda para sa bagyo.
Ugaliing bisitahin ang NOAH website (http://noah.dost.gov.ph) para sa napapanahong impormasyon at para i-tsek kung ligtas ang inyong lugar sa baha, landslide, o storm surge.

Mag-ingat po tayo!",,,"64",,"5",,"69","63","1482659787000","https://www.facebook.com/UPNOAH/posts/pfbid02yHSKG7qFcPwcGuuVWUujWbTLyEFejN6RKqCG6KmQpCq3RxqLm3n9Se1PZq1UJb38l"
"No photo description available.","1850098738599926","photo","https://www.facebook.com/photo.php?fbid=1850098738599926&set=a.464750435686354&type=3","No photo description available.","1850104691932664","photo","https://www.facebook.com/photo.php?fbid=1850104691932664&set=a.464750435686354&type=3",,,,,,,,,,,,,"100064542048388","UP NOAH","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/312461647_483709890457075_1950615517448872008_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx967x967&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=e89vrGbvofEQ7kNvwE2SlSi&_nc_oc=AdqovffbrDkQKPf58IUo_RX8FWEx6rVZAxc2ChVSb7acj-G3gfKBhS4kuoP8_OSowF4&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=DTwQmMXy-iwJjXVWwhYsJA&_nc_ss=7c2a8&oh=00_AQD0Eh6cGTRkYIu8E_jDtmbJK-SWP8xGNRuaogtHq3z9Vw&oe=6A5FFFDD","https://www.facebook.com/UPNOAH","0","1850104701932663","Latest PAGASA Forecast for Typhoon #NinaPh
As of December 26, 2016 11:00 AM

Bahagyang humina ang Bagyong #Nina pagkatapos nito mag-landfall sa Tingloy, Batangas.

Lakas ng Hanging Dala ng Bagyo: umaabot sa 130 kph
Pagbugso: 215 kph
Paggalaw: 20 kph papuntang Kanluran Hilagang Kanluran (West Northwest) 
Lokasyon ng Sentro ng Bagyo (kaninang alas-10 ng umaga): sa may Tingloy, Batangas.

Nakataas po ang Tropical Cyclone Warning Signal No. 3 sa mga lalawigan ng:

#Batangas
Hilagang bahagi ng Oriental at Occidental #Mindoro kasama na ang #Lubang Islands

Asahan dito ang hanging may bilis na 121-170 kph sa loob ng 18 na oras.

TCWS No. 2 naman po ang nakataas sa mga lalawigan ng:

#MetroManila
#Rizal
Southern #Quezon
#Marinduque
#Cavite
#Laguna
at nalalabing bahagi ng #Mindoro

Asahan dito ang hanging may bilis na 61-120 kph sa loob ng 24 na oras.

Habang nakataas po ang TCWS No. 1 sa mga lalawigan ng:

Nalalabing bahagi ng #Quezon kasama na ang #Polilo Islands
#Bulacan
#Pampanga
Timog na bahagi ng #Zambales
#Romblon
#CamarinesNorte
#Bataan
#Calamian Group of Islands

Asahan dito ang hanging may bilis na 30-60 kph sa loob ng 36 na oras.

Patuloy pa rin pong umantabay at maging alerto sa mga abiso ng inyong pamahalaan ukol sa paghahanda para sa bagyo.

Ugaliing bisitahin ang NOAH website (http://noah.dost.gov.ph) para sa napapanahong impormasyon at para i-tsek kung ligtas ang inyong lugar sa baha, landslide, o storm surge.

Maging alerto po tayo!",,,"52",,,"2","54","42","1482725342000","https://www.facebook.com/UPNOAH/posts/pfbid037sescgw6qFhBcJnR6sC8BTjTB7JKgwSLUcPAWjbheEcfjpiEkZZZo3JJiyuSTkqyl"
"No photo description available.","1143605645708493","photo","https://www.facebook.com/photo.php?fbid=1143605645708493&set=a.462122665959067&type=3","No photo description available.","1143605639041827","photo","https://www.facebook.com/photo.php?fbid=1143605639041827&set=a.462122665959067&type=3",,,,,,,,,,,,,"100064840114389","Bagyo Baha Lindol atbp","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/309114832_462122682625732_9046280945650065370_n.jpg?stp=c369.0.945.945a_cp0_dst-jpg_tt6&cstp=mx945x945&ctp=s40x40&_nc_cat=101&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=5ItEz244B94Q7kNvwGnEAd5&_nc_oc=Ado2lAPzEnBj3ovD0IP1ig6-_eAOZDPcvPWBbXVck4qg2YbbZDArPY0WgqCRaCGMkno&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=DTwQmMXy-iwJjXVWwhYsJA&_nc_ss=7c2a8&oh=00_AQBDopS3OQQN6B3IX-8JZ95ShgtNc7hCsNbUI6Mp5OhXlA&oe=6A600C5B","https://www.facebook.com/profile.php?id=100064840114389","0","1143605679041823","Typhoon Nina approaches Bicol as 8:00 a.m. today. Images from Weather Underground.",,,,,,,"0","2","1482631034000","https://www.facebook.com/permalink.php?story_fbid=pfbid0cEuWWKpBak5nH6wBzz5SZqoGFyDKrFD6Z9BrpGdfYsdmFqjhCJ77BjrVn4kv6Ziql&id=100064840114389"
"No photo description available.","1143608639041527","photo","https://www.facebook.com/photo.php?fbid=1143608639041527&set=a.462122665959067&type=3","No photo description available.","1143608635708194","photo","https://www.facebook.com/photo.php?fbid=1143608635708194&set=a.462122665959067&type=3","No photo description available.","1143608625708195","photo","https://www.facebook.com/photo.php?fbid=1143608625708195&set=a.462122665959067&type=3",,,,,,,,,"100064840114389","Bagyo Baha Lindol atbp","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/309114832_462122682625732_9046280945650065370_n.jpg?stp=c369.0.945.945a_cp0_dst-jpg_tt6&cstp=mx945x945&ctp=s40x40&_nc_cat=101&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=5ItEz244B94Q7kNvwGnEAd5&_nc_oc=Ado2lAPzEnBj3ovD0IP1ig6-_eAOZDPcvPWBbXVck4qg2YbbZDArPY0WgqCRaCGMkno&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=DTwQmMXy-iwJjXVWwhYsJA&_nc_ss=7c2a8&oh=00_AQBDopS3OQQN6B3IX-8JZ95ShgtNc7hCsNbUI6Mp5OhXlA&oe=6A600C5B","https://www.facebook.com/profile.php?id=100064840114389","0","1143608679041523","Typhoon Nina closing in as of 8:00 a.m. Images from JMA, Project Noah and earth nullschool. Note fully formed eye of the typhoon. Please monitor DOST PAGASA for details.",,,,,"1",,"1","5","1482631414000","https://www.facebook.com/permalink.php?story_fbid=pfbid02shjndQoFvQzB7U8fmzYUC1SNSTbAhR5DfmMsKqNu4uQjGtrh85meUDrreTYDKZrPl&id=100064840114389"
,,,,,,,,,,,,,,,,,,,,"100067907233599","DWIZ 882","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/701325907_1428518009421760_7004407669138656749_n.jpg?stp=c116.116.968.968a_cp0_dst-jpg_tt6&cstp=mx968x968&ctp=s40x40&_nc_cat=106&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=cpxCFaDU6eAQ7kNvwFIqa7W&_nc_oc=AdodIuWSgM_Hpv7vw1OitYPTEuSbHvv1ivYdyP6G8ufQkLfvFFdzyRQQcnvii4SHmiM&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=DTwQmMXy-iwJjXVWwhYsJA&_nc_ss=7c2a8&oh=00_AQB8kLjUnr7sx7sRUV_f9wtajDx2VuD3mucnPPFF71I9cA&oe=6A5FFE56","https://www.facebook.com/dwiz882","0","1051145798341465","Daep: Ang tinamaan ng baha dito sa #Albay ay ang #Tabaco, #Camalig, #Ligao, #Oas, #Polangui, #Libon. #NinaPH",,,,,,,"0","0","1482713726000","https://www.facebook.com/dwiz882/posts/pfbid02o6q1cray9fN3b1xZV4KGdVnrveAHagLoYEarDYfpjnhAQQ7mWvAhdTQPCRkTtPUPl"
"No photo description available.","1144336878968703","photo","https://www.facebook.com/photo.php?fbid=1144336878968703&set=a.462122665959067&type=3","No photo description available.","1144336882302036","photo","https://www.facebook.com/photo.php?fbid=1144336882302036&set=a.462122665959067&type=3","No photo description available.","1144336898968701","photo","https://www.facebook.com/photo.php?fbid=1144336898968701&set=a.462122665959067&type=3","No photo description available.","1144336908968700","photo","https://www.facebook.com/photo.php?fbid=1144336908968700&set=a.462122665959067&type=3","No photo description available.","1144336912302033","photo","https://www.facebook.com/photo.php?fbid=1144336912302033&set=a.462122665959067&type=3","100064840114389","Bagyo Baha Lindol atbp","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/309114832_462122682625732_9046280945650065370_n.jpg?stp=c369.0.945.945a_cp0_dst-jpg_tt6&cstp=mx945x945&ctp=s40x40&_nc_cat=101&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=5ItEz244B94Q7kNvwGnEAd5&_nc_oc=Ado2lAPzEnBj3ovD0IP1ig6-_eAOZDPcvPWBbXVck4qg2YbbZDArPY0WgqCRaCGMkno&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=DTwQmMXy-iwJjXVWwhYsJA&_nc_ss=7c2a8&oh=00_AQBDopS3OQQN6B3IX-8JZ95ShgtNc7hCsNbUI6Mp5OhXlA&oe=6A600C5B","https://www.facebook.com/profile.php?id=100064840114389","0","1144337062302018","Typhoon Nina aftermath, Naga City. Photos received just now. Internet coverage still ok. Electricity is down.",,,"1",,,,"1","3","1482716775000","https://www.facebook.com/permalink.php?story_fbid=pfbid0QPs9HLn1DG3AXDgpcdXfPy3TFwowEi5GgyPxMVZvEmfyuntr4Y9G3Pb8wpc5igA7l&id=100064840114389"
,"687799961397852","video","https://www.facebook.com/egie.cometa.9/videos/687799961397852/","No photo description available.","687799748064540","photo","https://www.facebook.com/photo.php?fbid=687799748064540&set=a.119308191580368&type=3",,,,,,,,,,,,,"100005035628429","Mico James Cometa","https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-1/123267507_1665530640291441_8238522328344682593_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1920x1920&ctp=s40x40&_nc_cat=110&ccb=1-7&_nc_sid=e99d92&_nc_ohc=ZlUMwFR6GvUQ7kNvwHEWonP&_nc_oc=Ado9mhJXhFlpmiF2mryxotr3QWAQsunxS7MyAOeo9wFvEvR38pMOs-tY6I7V8uqw1GE&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=p4qIeVisS23A23XCLGr6eA&_nc_ss=7c2a8&oh=00_AQAtjTLYdOi9jIGfmPwCaawwE2HLrtNjhbMB-8YHVpNyHQ&oe=6A819617","https://www.facebook.com/egie.cometa.9","7","687800194731162","Baha na po dito samin..",,"3","26",,"1",,"30","0","1482718558000","https://www.facebook.com/egie.cometa.9/posts/pfbid0ubiNaiiUDx6XapzpGWCjRkmjgrU5hHNDHVmictZiHwt1kzLkhGhj7Nmf5Th4vRMFl"
"No photo description available.","1144293815639676","photo","https://www.facebook.com/photo/?fbid=1144293815639676&set=a.462122675959066",,,,,,,,,,,,,,,,,"100064840114389","Bagyo Baha Lindol atbp","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/309114832_462122682625732_9046280945650065370_n.jpg?stp=c369.0.945.945a_cp0_dst-jpg_tt6&cstp=mx945x945&ctp=s40x40&_nc_cat=101&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=5ItEz244B94Q7kNvwGnEAd5&_nc_oc=Ado2lAPzEnBj3ovD0IP1ig6-_eAOZDPcvPWBbXVck4qg2YbbZDArPY0WgqCRaCGMkno&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=p4qIeVisS23A23XCLGr6eA&_nc_ss=7c2a8&oh=00_AQA_66bGtLIJdMsmdbNGJMQB8aKcRAezRB8QLD4sFqBFQQ&oe=6A600C5B","https://www.facebook.com/profile.php?id=100064840114389","0","1144293815639676","From Tagaytay doppler station. Project Noah. Doppler image of typhoon Nina as of 5:15 a.m. today.",,,"1",,,,"1","3","1482710433000","https://www.facebook.com/photo.php?fbid=1144293815639676&set=a.462122675959066&type=3"
"No photo description available.","1144292362306488","photo","https://www.facebook.com/photo.php?fbid=1144292362306488&set=a.462122665959067&type=3","No photo description available.","1144292355639822","photo","https://www.facebook.com/photo.php?fbid=1144292355639822&set=a.462122665959067&type=3",,,,,,,,,,,,,"100064840114389","Bagyo Baha Lindol atbp","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/309114832_462122682625732_9046280945650065370_n.jpg?stp=c369.0.945.945a_cp0_dst-jpg_tt6&cstp=mx945x945&ctp=s40x40&_nc_cat=101&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=5ItEz244B94Q7kNvwGnEAd5&_nc_oc=Ado2lAPzEnBj3ovD0IP1ig6-_eAOZDPcvPWBbXVck4qg2YbbZDArPY0WgqCRaCGMkno&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=p4qIeVisS23A23XCLGr6eA&_nc_ss=7c2a8&oh=00_AQA_66bGtLIJdMsmdbNGJMQB8aKcRAezRB8QLD4sFqBFQQ&oe=6A600C5B","https://www.facebook.com/profile.php?id=100064840114389","0","1144292388973152","Location of typhoon Nina from earth nullschool. Water vapor image from JMA asnof 6:30 a.m. today.",,,"1",,,,"1","0","1482710165000","https://www.facebook.com/permalink.php?story_fbid=pfbid02d5iravvNyL77mtCndCkgSR1tD1CL7wnoMr4tC1Au7TK8NQxte4TJgDN8jztCduAol&id=100064840114389"
"No photo description available.","349679858758131","photo","https://www.facebook.com/photo.php?fbid=349679858758131&set=a.156925574700228&type=3","No photo description available.","349679852091465","photo","https://www.facebook.com/photo.php?fbid=349679852091465&set=a.156925574700228&type=3",,,,,,,,,,,,,"100011483601425","Juday Juday","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/461597611_2321120071614090_1079397503352152463_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1439x1440&ctp=s40x40&_nc_cat=105&ccb=1-7&_nc_sid=e99d92&_nc_ohc=v2Ry79okGoMQ7kNvwHT8PA4&_nc_oc=Adr9MlOliRpT_jXNLxy2J4f9oEvUfMCmAU2Uatk8CrcL3QAnYVwmFrLY_PUG-XTEWzY&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=p4qIeVisS23A23XCLGr6eA&_nc_ss=7c2a8&oh=00_AQCsnNz-n6o5SnyswqM1SLexB-KnZl2NCvGKe6c1rqGhEg&oe=6A5FF3AE","https://www.facebook.com/judie.briagas.1","10","349679878758129","Baha na naman.! Huhuh.",,"1","37",,"3","1","42","0","1482713860000","https://www.facebook.com/judie.briagas.1/posts/pfbid0KqFSBWhBcSACAHLuWtQ8PJt6wyPUHktddEE2RQyTdEimGCjYLMo9t4EZkqQ1N9CBl"
"No photo description available.","1352076984822892","photo","https://www.facebook.com/photo.php?fbid=1352076984822892&set=a.556680354362563&type=3","No photo description available.","1352077164822874","photo","https://www.facebook.com/photo.php?fbid=1352077164822874&set=a.556680354362563&type=3","No photo description available.","1352077318156192","photo","https://www.facebook.com/photo.php?fbid=1352077318156192&set=a.556680354362563&type=3",,,,,,,,,"100000618095280","Lovely Pabilonia Buenaventura","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/667838801_26870371419233431_7678776157429490688_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1920x1930&ctp=s40x40&_nc_cat=105&ccb=1-7&_nc_sid=1d2534&_nc_ohc=IEHNM9nBpkoQ7kNvwHCC0PZ&_nc_oc=Adr2eyeI3bqGngWWCfXb55faH3Pj6v-EdPQ47WRdVx_QEUyKwc-w10EAD8uA8A4aqBg&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=p4qIeVisS23A23XCLGr6eA&_nc_ss=7c2a8&oh=00_AQCrINnOj3_8MOBOe5jL52WFb45ivmilvW4rC4L3zjehBA&oe=6A5FEE5B","https://www.facebook.com/lovely.p.buenaventura","2","1352080668155857","Maulan na umaga...lamiiiiiig....☔️☔️🌧🌧
Mabait tlaga c LORD...pinatapos nya muna ang birthday nya!
Sana ganyan Lang ang ulan wag ng lumakas para walang baha☹️☹️☹️paktay na naman kami!!!",,,"25","1",,,"26","0","1482711994000","https://www.facebook.com/lovely.p.buenaventura/posts/pfbid08phRVH7qbMhzFNBqMr3fVXpkcTuTcMqAH7SWJ9k32TjYFZBCasjmKBo5Hbn3gxtnl"
"No photo description available.","599774780219371","photo","https://www.facebook.com/photo.php?fbid=599774780219371&set=a.498115889106400&type=3","No photo description available.","599774820219367","photo","https://www.facebook.com/photo.php?fbid=599774820219367&set=a.498115889106400&type=3","No photo description available.","599774833552699","photo","https://www.facebook.com/photo.php?fbid=599774833552699&set=a.498115889106400&type=3","No photo description available.","599774876886028","photo","https://www.facebook.com/photo.php?fbid=599774876886028&set=a.498115889106400&type=3","No photo description available.","599774873552695","photo","https://www.facebook.com/photo.php?fbid=599774873552695&set=a.498115889106400&type=3","100067239786804","Caloocan, Novaliches, Fairview  Affordable House and Lot 'For Sale""Hulugan","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/406219769_665502715701049_4876236168331502012_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s40x40&_nc_cat=106&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=c5b-RCxpD4wQ7kNvwHVRZ55&_nc_oc=Adogwxh6nohu6748hhWxigFeVbyoNPWDsO5-E0PeIEOXRjRqB9NW07gezNP6qHEjOUc&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=p4qIeVisS23A23XCLGr6eA&_nc_ss=7c2a8&oh=00_AQCK0D_NMmftqmp3IJIEr-fk8H8djP3QKC4rIq3R1M0gbA&oe=6A6013AA","https://www.facebook.com/caloocannovalichesbulacanrenttoown","7","599775033552679","Pangarap mong bahay para sayong Pamilya abot kaya na!!
For as low as 13k per month, my Townhouse ka na!!
2 bedroom 1 toilet and car garage

Malapit sa sakayan, malapit sa ospital, supermarket at Bank
Malapit sa school, Malls at higit sa lahat, malayo sa baha

Tawag na!!!
Smart: 0909.750.4726
Landline: 02.622.1613
Viber/Globe: 0905.668.4332",,,"5",,,,"5","1","1482790980000","https://www.facebook.com/caloocannovalichesbulacanrenttoown/posts/pfbid031DpDbu6Sk5PAADvF5UjFTtzsyq9jJQq2jK9HxTyJEPG7cMt12K2PZpijHRDikxXHl"
"No photo description available.","1850145378595262","photo","https://www.facebook.com/photo.php?fbid=1850145378595262&set=a.464750435686354&type=3","No photo description available.","1850145751928558","photo","https://www.facebook.com/photo.php?fbid=1850145751928558&set=a.464750435686354&type=3",,,,,,,,,,,,,"100064542048388","UP NOAH","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/312461647_483709890457075_1950615517448872008_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx967x967&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=e89vrGbvofEQ7kNvwE2SlSi&_nc_oc=AdqovffbrDkQKPf58IUo_RX8FWEx6rVZAxc2ChVSb7acj-G3gfKBhS4kuoP8_OSowF4&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=p7OWKCrWZIY1wS7IqFpUbQ&_nc_ss=7c2a8&oh=00_AQBx7JGWgr6c2GGO6Jz_YFf6Gu_aXH_siKUtalyIqvYl0Q&oe=6A5FFFDD","https://www.facebook.com/UPNOAH","1","1850145765261890","Latest PAGASA Forecast for Typhoon #NinaPh
As of December 26, 2016 02:00 PM

Nag-landfall na ang Bagyong #Nina sa Lubang Island, at gumagalaw nang papunta sa West Philippine Sea.

Lakas ng Hanging Dala ng Bagyo: umaabot sa 130 kph
Pagbugso: 215 kph
Paggalaw: 20 kph papuntang Kanluran Hilagang Kanluran (West Northwest) 
Lokasyon ng Sentro ng Bagyo (kaninang ala-una ng hapon): sa may Lubang, Occidental Mindoro.

Nakataas po ang Tropical Cyclone Warning Signal No. 3 sa mga lalawigan ng:

Kanlurang bahagi ng #Batangas
Hilagang bahagi ng #OccidentalMindoro kasama na ang #Lubang Island

Asahan dito ang hanging may bilis na 121-170 kph sa loob ng 18 na oras.

TCWS No. 2 naman po ang nakataas sa mga lalawigan ng:

#OrientalMindoro
#Cavite
Nalalabing bahagi ng #Batangas

Asahan dito ang hanging may bilis na 61-120 kph sa loob ng 24 na oras.

Habang nakataas po ang TCWS No. 1 sa mga lalawigan ng:

#Metro Manila
#Rizal
#Marinduque
#Laguna
#Bataan
Southern #Zambales
Southern #Quezon
#Calamian Group of Islands

Asahan dito ang hanging may bilis na 30-60 kph sa loob ng 36 na oras.

Patuloy pa rin pong umantabay at maging alerto sa mga abiso ng inyong pamahalaan ukol sa paghahanda para sa bagyo.

Ugaliing bisitahin ang NOAH website (http://noah.dost.gov.ph) para sa napapanahong impormasyon at para i-tsek kung ligtas ang inyong lugar sa baha, landslide, o storm surge.

Maging alerto po tayo!",,,"28",,"1",,"29","23","1482735811000","https://www.facebook.com/UPNOAH/posts/pfbid02MWfRJbjncC7ppAYxd3aRKToh5s2uuAFGbh1Cd9XYMPiw7Rq6k7yXkgt9jtj7LkCml"
"No photo description available.","1139697232809764","photo","https://www.facebook.com/photo.php?fbid=1139697232809764&set=a.645393748906784&type=3","No photo description available.","1139697276143093","photo","https://www.facebook.com/photo.php?fbid=1139697276143093&set=a.645393748906784&type=3","No photo description available.","1139697326143088","photo","https://www.facebook.com/photo.php?fbid=1139697326143088&set=a.645393748906784&type=3","No photo description available.","1139697362809751","photo","https://www.facebook.com/photo.php?fbid=1139697362809751&set=a.645393748906784&type=3",,,,,"100003084947730","Liezl Malicdem","https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-1/169976959_3785946454851482_5566833608245237763_n.jpg?stp=c0.18.540.540a_cp0_dst-jpg_tt6&cstp=mx540x540&ctp=s40x40&_nc_cat=105&ccb=1-7&_nc_sid=e99d92&_nc_ohc=BssX-fb9gdcQ7kNvwENDtlX&_nc_oc=AdpOIyd91mLOlouXjB-3kv3E-SA6lhz-LAgmx48DCgFWQchKC_v1ho9PHJEDEUJx79E&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=p7OWKCrWZIY1wS7IqFpUbQ&_nc_ss=7c2a8&oh=00_AQDAzpTtdK6N4kzAO2mAv6KLpuD3af1-nMqopC891kkifA&oe=6A81AC21","https://www.facebook.com/zairamae.malicdem","0","1139697389476415","ang lakas ng ulan baha na sa labas.hindi kmi makakauwi nito.",,,"11",,,,"11","0","1482714451000","https://www.facebook.com/zairamae.malicdem/posts/pfbid0f3xRbfzboQyFkfyfiGUi1eqQeo1LJgbuh6nyMpAx4xn5Fvf6LmP7PNgyEr4BpLe8l"
