"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","attachments/1/accessibilityCaption","attachments/1/id","attachments/1/type","attachments/1/url","attachments/2/accessibilityCaption","attachments/2/id","attachments/2/type","attachments/2/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/anger","reactions/haha","reactions/like","reactions/love","reactions/sorry","reactions/support","reactions/wow","reactionsCount","sharesCount","timestamp","url"
"No photo description available.","2881858562033734","photo","https://www.facebook.com/photo/?fbid=2881858562033734&set=a.450411410437316",,,,,,,,,"100064053815078","SINAG","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/351206673_1424300531662777_45740912130820020_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2048x2048&ctp=s40x40&_nc_cat=106&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=-QxKTFFQJ7AQ7kNvwGZ-sHa&_nc_oc=AdooNiTRN16U_6npn6WqVYeo_PZH_vvV3yqDgGZmh8mZBsMXQVB9LhBCEWBg1bC7LUA&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=BbO4AT-uPJHHtOw-OMq_Ow&_nc_ss=7c2a8&oh=00_AQBUU7rhgTpIAWP6fpsVOy-zClm14YkBBLimMfBSsAL5uw&oe=6A5FC29E","https://www.facebook.com/csspsinag68","6","2881859032033687","[OPINYON]

Ang Pagpapakalma sa Unos*
Ni Angelo Marfil

Magpipitong taon na nang manalasa ang isang supertyphoon sa bansa, ang bagyong Yolanda. Taong 2013 nang magpatianod ang buhay, kabuhayan, at kinabukasan ng marami nating kababayan. Hanggang ngayon, nasasadlak pa rin sa kahirapan at mabagal na pagbangon ang karamihan samantalang malaya at mapayapa ang buhay ni dating Pangulong Noynoy Aquino na isa sa mga nagpalala sa pinsala ng bagyo. At hanggang ngayon din, nananalasa pa rin ang mga unos sa ating bansa.

Kung susumahin, ang mga delubyo sa bansa ay salamin ng bulok na sistemang nananaig sa ating lipunan. Kung gayon, paano nga ba natin papakalmahin ang unos na matagal nang nananalasa sa ating bansa? May inihahain akong apat na simulain dito.

System Change kaysa Climate Change

Nakaangkla ang paglala ng epekto ng mga disaster sa tao bunsod ng nananaig na pandaigdigang sistemang kapitalista. Nananatili ang krisis ng labis na produksyon, o ang pagwasak sa kalikasan sa napakabilis na antas upang lumikha nang lumikha ng mga produkto. Upang masabing lumalago ang ekonomiya, walang hinto ang pagmimina, pagkalbo sa mga kagubatan, pagtatapon ng mga basura ng faktori sa mga dagat, at walang tigil na produksyon sa mga assembly line. Ngunit, sa gitna ng mga estadistika at datos ng kaunlaran, mahalagang tanungin kung para kanino nga ba talaga ang pag-unlad na ito? 

Ayon kay Naomi Klein, naimbento na ng naghaharing-uri ang “disaster capitalism” kung saan kahit mga bagyo, digmaan, at pagputok ng bulkan ay puwede na nilang pagkakitaan. Kapag sinira na ng mga kalamidad o mismong gobyerno ang mga pamayanan, sa ngalan ng huwad at agresibong “development”, ay papasok na ang mga kapitalista kasama ngmga bayarang militar. Tignan ang kaso ng Samar at Leyte at ng Marawi. O sa internasyunal na halimbawa ay ang Iraq o ang COVID ngayon. Sino ba naman kasing magkakamal ng tubo sa bakuna kundi big pharma. Parang isinasampal sa taumbayan na kung wala kang pera ay bahala ka na sa buhay mo. Hindi na sila nakuntento sa pagwasak sa mga bundok, ilog, gubat, at kinabukasan.

Ano ang “tradeoff” dito? Kapitalistang tubo kaysa kalikasan at kapakanan ng mamamayan. 

Hindi makasasapat ang superfisyal na konsepto ng “paglago” ng ekonomiya sa antas ng mga numero kung hindi naman nito naaabot ang pangangailangan ng mga mamamayan - bahay, pagkain, trabaho, lupa, edukasyon, kalusugan, at iba pa. Maaari kasing kumita ng bilyon-bilyon kada taon pero kung nasa kamay ng iilang mayayaman ang pagmamay-ari ng mga lupa, mall, pabrika, at iba pang moda ng produksyon, latak at pagpag na lang ang maiiwan sa mamamayan. At kapag naningil ang kalikasan, mamamayan din ang unang malilintikan.

Ngayon, neoliberalismo ang tawag sa mukha ng mapanirang sistema ng kapitalistang ekonomiya. Bago malunod sa abstrakto ng mga ismo-ismo, paraan lang ang neoliberalismo ng pagpapalaki ng tubò para sa naghaharing-uri habang binabawasan ang karapatan at kapangyarihan at ang pondo sa serbisyong panlipunan - kabilang ang kalusugan at paghahanda sa kalamidad - para sa mamamayan. O sa sosyal na Ingles ay “privatization of profits and socialization of risks.” Kumbaga, iilan ang makikinabang pero kapag nagkaproblema, lahat tayo magdurusa. Subalit hindi naman pantay ang pagdurusa ng mayaman sa mahirap. 

Bunsod ng mga neoliberal na polisiya, ang 12% o 531.5-bilyon ng 2021 Budget ay ibabayad natin para sa utang at interes ng bansa. Idagdag mo pa na ayon kay Finance Secretary Carlos Dominguez III, isang panginoong maylupa sa Davao, na papalo sa halos P14-Trilyon ang utang ng bansa sa 2022. Mainam sana kung nadama natin ang mga mabuting epekto ng mga utang na ito. Subalit, masaklap na mahihirap ang magbabayad pero mayayaman lang ang magbubulsa. Ang kahirapan mararamdaman mo pero ang pag-unlad hindi masyado. Pamilyar ba? Kapareho lang kasi ni Pangulong Duterte na tutulog-tulog sa pansitan, hindi natin madama.

Pahinain si Bagyong Rody 

Kahapon, umugong ang panawagang #NasaanAngPangulo. Nga lang, kahit naman andiyan ang Pangulo ay wala pa ring magbabago, gaya ng pangako niyang napako na “change is coming” noong 2016. Sa katunayan pa nga, apat na taon na ring nanalasa ang Bagyong Rody - may bitbit na hagupit unang araw pa lang nito. Sintomas si Bagyong Rody ng bulok na sistemang panlipunan na nagluwal ng sandamakmak na patakarang nagpapahirap at pumapatay sa Pilipino - Tokhang, TRAIN Law, martial law, CREATE Law, Terror Law. Wala mang bagyo, siya ang delubyong labis tayong pininsala at patuloy pang humahagupit.

Gayunman, wala namang bagyo na hindi humihina. Darating ang araw na sasalubungin ng mga mamamayan ang bukang-liwayway at panibagong araw nang mas handang sumagupa sa anumang bagyo gaano man ito kalakas. Ika nga ng mga aktibistang nacover ko sa hanay kapag may rali namasaya pang kumakanta, “kahit na may bagyo, kahit na may unos, kahit may libo-libong kaaway, kahit na magapi at isa ang matira sa ating dakilang hanay”. May bagyo ma't may rilim, hihina rin ang delubyong nagpapahirap sa masa basta’t tuloy lang sa pakikibaka.

Pero paano nga ba naging delubyo si Bagyong Rody sa atin? Sa apat  na taon ng pananalasa nito sa bansa, libo-libong buhay na ang kanyang kinitil at ngayong nasasadlak na siya sa paghuhukom ng mamamayan, pilit niyang ibinabaling sa mga “komunista” ang atensyon ng lahat upang pagtakpan ang kanyang kriminal na kapabayaan. Kung susumahin, wala naman talagang “tapang at malasakit” sa isang pangulong natutulog sa kulambo habang ibinuwal ng malakas na bagyo ang bahay at buhay ng mga tao. Sa madaling salita, sinungaling siya.

Lalala pa ang problema sa bulok nitong pamamahala na lalong inilantad ng COVID-19. Mainam sana kung makakapaghimala lamang si San Francisco Duque at pigilan niya ang bagyong Rolly gaya ng kung paano niya pinagaling ang libo-libong may COVID (na kaduda-duda pa rin hanggang ngayon). Sa pitong buwan ng pandemya, lalabas lang na hindi handa ang gobyerno para sa anumang kalamidad dahil hindi naman talaga nila ito pinaghahandaan. Tignan pa lang kung paanong ang numero-unong nagmamando sa pandemya ay mga berdugong heneral.

Paano ba naman mapaghahandaan ang pandemya kung nasa P16-bilyon lang ang pondo rito gayong calamity-prone ang bansa. Suki ng bagyo at pag-aalburoto ng mga bulkan, idamay pa ang COVID. Kaya ngayon, ngumangawa si Heneral Delfin Lorenzana na kaunti na lang daw ang pera (manang-mana sa Tatay niya). Simple lang ang solusyon ngayon, buwagin ang National Task Force to End Local Communist Armed Conflict (NTF-ELCAC) at ilaan ang 19-bilyong pondo nito sa serbisyong panlipunan at calamity funds. Tiyak namang mas may ganansya ang mamamayan kung tutugunan ang pangangailangan nito kaysa iredtag at patayin siya diba?

Sa dulo ng lahat, hihina ang bagyong Rody at tatagos ito hanggang sa sistemang nagluwal sa kaniya at sa lahat ng mga tunay na pasaway at promotor ng lintik na climate change - na hindi naman ganap na mareresolba ng hungkag at indibidwalistang pilosopiya ng sustainable living at metal straw na ipinakakalat nila - kung patuloy na nagbubuga ng labis na polusyon ang mga pabrika at makinarya ng kanilang pagkaganid. Hihina ang bagyo dahil lalakas ang masa.

Bakahin ang resiliency porn

Totoo nga namang palaban ang mga Pilipino, “resilient” kung bansagan. Nakangiti at walang reklamo kahit na may problema - mapa-bagyo o labis na kahirapan. Subalit sa kritikal na pagsusuri, kinasangkapan na rin ng naghaharing-uri ang naratibong ito upang ikubli ang kanilang pananamantala. Naging patibong sa saglit na pagkamangha ngunit matagal na kahirapan ang taktikang ito. Animo’y nalulukob ang diksurso sa paramihan ng likes and shares ngunit hindi na naitatanong kung bakit ganoon ang lipunan at paano ito mababago? Sa pag-okupa ng resiliency sa diskurso, nais ietsapwera ang usapin ng relasyon ng kapangyarihan.

Halimbawa, may batang nagtitinda kahit hindi makapag-aral? Resiliency porn. May mag-anak na sama-samang nagdasal habang binabaha? Resiliency porn. May lalaking pinangalangan ang bubong sakaling liparin. Resiliency porn. At kung ano pang kwento na ipinapalamon ng midya sa madla, lalo na sa palabas ni Jessica Soho at kung anong viral sa social media. Dapat igpawan ang neoliberal at indibidwalistang pagsusuri sa mga problema. Ang child labor at drop-out, religiosity at kalamidad, at kahirapan ay magkakakonekta sa iniinugan nitong panlipunang konteksto. Lagpas sa resiliency, mas matindi ang isyu ng labis na kahirapan.

Kung gayon, paano natin babakahin ang resiliency porn na ito? Una, tanggapin natin na totoong palaban ang mga Pilipino. Nakapagpatalsik ba naman ng isang diktador noong 1986, anong makapipigil sa ating ulitin ito ngayon? Pangalawa, mahalaga ang transformasyon ng indibidwalismo patungo sa kolektibong pagkakaisa. Kumbaga, mas nagkakaisa tayo ay mas resilient tayo. Pangatlo, resilient laban kanino? Hindi na lamang sa baha o bagyo, kundi laban sa mapaniil na sistema na nagpapalala sa mga kalamidad na ito at sa ating mga buhay. Sapagkat ang bagyo ay natural, ngunit ang nagpapahirap at kahirap, hindi naman permanente.

What is to be done? O kung bakit hindi sapat ang dasal

Kung naniniwala kang may Diyos, hindi naman sasapat ang pagpopost at pagkokomento ng “God bless”, “magdasal na lang tayo”, “ at  “manalig sa Diyos, pagsubok lang ito”. Si Kristo nga, matapos magdasal sa halamanan ng Getsemane ay nagbuhat ng krus para matubos ang kasalanan. Baka kung natigil lang siya sa dasal, kalahati lang ng mundo ang mapapatawad. Simple lang din ang turo ng Diyos, mahalin mo ang Diyos at ang iyong kapwa. Ang pag-alam sa problema ng mga magsasaka at manggagawa ay porma rin ng pagkilos at pananampalataya.

Dito muling papasok ang resiliency, nasa mukha ng mga kababayan natin ang mukha ni Kristo. Makikita mo siya sa mga walang lupang magsasakang nasira ang pananim, sa manggagawang kontraktwal, sa mangingisdang hindi makapalaot at nagugutom, sa kabataang hindi makapag-aral at napipilitang magtrabaho, sa katutubong ninakawan ng lupa, sa maralitang lungsod na walang bahay. Hindi sasapat ang pag-usal ng mga berso mula sa Bibliya nang hindi ito isinasabuhay upang mahalin ang kapwa. Hilaw ang pananampalatayang walang pagkilos.

Ngayon, bago niyo sabihing naghohomilya na ako rito, ang mga dasal ay nakaangkla pa rin naman sa materyal na kondisyon ng lipunan. Kaya my nagdadasal na maging ligtas ay dahil may panganib. Kaya may nangangarap na manalo sa lotto dahil may mahirap at napakayaman ng iba. Kaya may nananalangin na magkaroon ng sariling lupa, bahay, at pera ay dahil wala sila nito. Ngayon, sa materyal na mundo, nakanino nga ba ang wala sa ating pagmamay-ari?

Babalik tayo sa usapin ng kapitalismo. Sinabi ni Karl Marx na ang primaryang kontradiksyon ng kapitalismo ay ang “pribadong pagmamay-ari ng moda ng produksyon ngunit panlipunan ang karakter ng paggawa.” Samakatuwid, may kinabukasan para sa atin kung mareresolba ito at paigitingin ang higpit ng panlipunang pagkakaisa na nilulusaw at pinalalabnaw ng neoliberalismo. May pag-asa sa pagkakaisa. Nailatag naman na umuugat ang pagtindi ng mga unos - sa kalikasan man o sa lipunan - sa pandaigidigang sistema ng kapital. Hindi lamang pagdadasal na matigil ang kahirapan ang makapipigil rito ngunit ang aktibong pakikibaka.

At ang pakikibakang ito ay marahas dahil marahas din ang unos. Wala ng ibang pagpipilian kundi gumamit ng dahas upang mapigil ang dahas. Ngunit kaiba ang dahas ng mamamayan, ito ay karahasan para maningil ng kasalanan at lumikha ng mas makatarungang lipunan. Sa kolektibong paglaban, natatransforma ang indibidwal bilang aktor sa paglikha ng lipunang hinaharaya - ang imahen ng mundo pagkatapos ng delubyo, proyekto ng utopia na binubuo pa.

Paano pakakalmahin ang unos? Ito ay nasa pagdagundong ng ating pagdaluyong mula sa kanayunan patungong kalunsuran! Ang tunay na kapayapaan ay nakabatay sa hustisya. Kaya salubungin natin ang bagong araw at ubos-lakas na kumilos kasama ang sambayanan upang ang unos na mananaig sa huli ay ang unos ng paniningil - ang pagbaha ng masa sa lansangan! ###

*Pasintabi kay Joanna Arong, direktor ng pelikulang Ang Pagpapakalma ng Unos

#RollyPH","3","16","74","26","2","4","2","127","40","1604323312000","https://www.facebook.com/csspsinag68/posts/pfbid02WdnYzXRrZG8sQqefrvmYoKofnMijs9ippbR1HncfRsBWLP6JERmsw6ib3Ymn3PD5l"
"No photo description available.","220062836129435","photo","https://www.facebook.com/photo/?fbid=220062836129435&set=a.365462458699617",,,,,,,,,"100057075985097","Marion Andres","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/486933159_1193869325858922_2222765939052811157_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1040x1046&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=To-sxZ1U-ekQ7kNvwFa5WIS&_nc_oc=AdpUw3EowaW-6mlZs-5eozBdxN0044Q2_83Y8HX10XWNWxpOJx2IInmDHLpawvW05TQ&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=BbO4AT-uPJHHtOw-OMq_Ow&_nc_ss=7c2a8&oh=00_AQAQLti3BdgcIkejLHkmmdPTvhOfWUE-pMkgXlvlKJ92Kg&oe=6A5FB415","https://www.facebook.com/DoctorMarionAndres","0","220062862796099","Isang paalala mula kay Vice Mayor Doc Marion Andres paano makakaiwas sa mga sakit na pwedeng makuha sa baha tulad ng LEPTOSPIROSIS na nagmumula sa ihi ng daga sa panahon ng may mga bagyo. 

Paraan upang maka-Iwas sa LEPTOSPIROSIS.

1. Huwag maligo o maglaro sa baha;

2. Huwag lumusong sa baha kung ikaw ay may sugat at kung kinakailangan lumusong sa baha magsuot ng bota;

3. Ugaliing mag-hugas kung hindi maiiiwasan ang tubig baha;

4. Takpan ang mga sugat gamit ang mga waterproof na balot at palaging linisin ang mga sugat;

5. Panatilihing malinis ang kapaligiran para mapigilan ng pag dami ng daga.

Ang mga sintomas ng LEPTOSPIROSIS  ay lagnat, panginginig, sakit ng ulo, pananakit ng kalamnan.

Komonsulta sa doktor o health center kung ikaw ay may nararamdamang mga sintomas ng LEPTOSPIROSIS.

📸 Department of Health

#staysafe
#vicemayormarionandres
#kampanyakontraleptopirosis
#marikinalaginghanda",,,"75","7","1","4",,"87","10","1604203730000","https://www.facebook.com/DoctorMarionAndres/posts/pfbid0oZNH7KtNB3J7H3MuZEacUSWij4Pc1gusxYp1YvLVxNCVgB1hnpouygmShFTwZcZDl"
"No photo description available.","3368263879962019","photo","https://www.facebook.com/photo/?fbid=3368263879962019&set=a.230719888493792",,,,,,,,,"100046673483034","Dan sa Kalooban","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/463391470_1081175296781576_8064741136254756840_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx720x720&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=XWmUnPbQhysQ7kNvwFYGn7C&_nc_oc=AdqnGCkzCud7LYsqbVV0Z_XrN__t9KY3Gxy9UNxbOynPkBFI7L1VMGJvh6BmMkuskaI&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=BbO4AT-uPJHHtOw-OMq_Ow&_nc_ss=7c2a8&oh=00_AQDNZRUI4Mq666sYXloW-0Xre7OuD4TkJmkJE7Ovihdiaw&oe=6A5F9872","https://www.facebook.com/profile.php?id=100046673483034","68","3368263996628674","ORATIO IMPERATA PARA SA PAGHINTO NG ULAN AT BAHA

Panginoon, sa hudyat ng iyong salita
sumusunod ang hangin at dagat
Iunat mo ang iyong mapagpalang kamay
upang huminto na ang ulan at pagbaha.

Lingapin mo ang aming mga kapatid
na ngayo’y giniginaw, nagugutom at lubog sa baha.
Pawiin mo ang lahat  ng aming mga takot at pangamba.
Imulat mo ang aming mga puso
upang makatugon kami sa pangangailangan ng bawat isa.
Amen.

Sto Domingo de Guzman Ipanalangin mo kami 
San Francisco de Assisi   Ipanalangin mo kami
San Ignacio de Loyola  Ipanalangin mo kami
San Agustin  de Hippo Ipanalangin mo kami
Sta Maria Magdalena Ipanalangin mo kami
San Pedro Apostol Ipanalangin mo kami
Sta Marta Ipanalangin mo kami
Santiago Apostol Mayor Ipanalangin mo kami
San Joaquin Ipanalangin mo kami
Santa Ana  Ipanalangin mo kami
San Juan Bautista Ipanalangin mo kami
Señor San Jose Ipanalangin mo kami
Mahal na Birhen ng Monte Carmelo 
ipanalangin mo kami. 

Nov 1 Araw ng Mga Banal #allsaintsday",,,"205","150",,"7","1","363","107","1604226755000","https://www.facebook.com/permalink.php?story_fbid=pfbid0yg9tMViY9EA87uGUdAfM2LnAyLsx6jn8D5q3jbJ8C3HuwVHbiRDa4vSbviCtCE7hl&id=100046673483034"
,,,,,,,,,,,,"100064321404005","Philippine Red Cross","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/347814431_259396246493885_7043264094547923275_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx384x384&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=mAe54F5N9MQQ7kNvwGQXkGO&_nc_oc=AdrfIOqNK_VjwWK2W2GtP8aIb3KvZcJb_NX30DBmFJVXI4B8k88VhXs-nzxpjEh2tiQ&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=BbO4AT-uPJHHtOw-OMq_Ow&_nc_ss=7c2a8&oh=00_AQBqI9cCgSR8knnpxsSDY01c7JYL-9QgJrZ3RCqdvTvDsA&oe=6A5FA26D","https://www.facebook.com/phredcross","0","175985337519211","Nakikiramay ang Philippine Red Cross kay G. Salvador Manrique na nawalan ng 5 taong gulang na anak matapos anurin ng baha na dala ng bagyong Rolly. 

Ayon kay G. Salvador, biglang sumambulat ang rumaragasang baha sa kanilang barangay, isang bagay na ngayon lamang nila naranasan. Hawak hawak niya ang kaniyang 5 taong gulang na anak na lalaki ngunit nabitawan niya ito sa sobrang lakas ng hampas ng tubig. 

Ang mga Red Cross volunteers ay nasa ibat ibang bayan ng Albay nang napagalaman ang tungkol sa mga nawawalang indibidwal sa Guinobatan. Ang mga Red Cross volunteers na nasa Oas ay nakakuha ng balita na may batang walang buhay na natagpuan sa Oas, Albay, halos 25 kilometro ang layo sa Guinobatan na pinangyarihan ng trahedya. Nang ipakita ang larawan ng bata kay G. Salvador ay agad niyang nakumpirma na anak niya nga ang natagpuang bata. 

Napagalaman na natangay rin ang kanyang asawa at isa pang anak na babae na hanggang ngayon ay hindi pa rin natatagpuan. Nakikipag-ugnayan ngayon ang Philippine Red Cross kasama si G. Salvador sa mga awtoridad at iba pang sektor upang mapabilis ang paghahanap sa mga nawawala pa nyang kaanak.

#RollyPH
#PRCLifelineOfThePeople

(Photo courtesy of Martin Gabriel Buendia Rayala)",,,,,,,,"0","0","1604327676000","https://www.facebook.com/UERMRCYCNursing/posts/pfbid02qrvvoy2a937wUGmhG4C8p1gxEpAM4mYXTXQz6YNGnvwg7DgC7RJbhGByRvW2yPjWl"
,,,,,,,,,,,,"100064762115861","UNTV News and Rescue","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/339057996_229585659732134_7363939708771708088_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx600x600&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=2-4kWekjZ00Q7kNvwFtg3ud&_nc_oc=Adpa4ekQf7o9FgiCXsrFzC-ZyO3KrKPxrzvV0U4s6MgujYJSkD1dPkfHICr4OTWrd7M&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=BbO4AT-uPJHHtOw-OMq_Ow&_nc_ss=7c2a8&oh=00_AQDSZqWXsm-1XdLGOb7n1QxiATQhm1AWd7X6X22uQ4zmcg&oe=6A5FB30B","https://www.facebook.com/UNTVNewsRescue","0","4024862240862410","TINGNAN: Halos umabot sa bubong ng mga bahay ang iniwang baha ng bagyong #RollyPH sa Oas, Albay. 

📸 Fhiljun Rafallo",,,,,,,,"0","0","1604211491000","https://www.facebook.com/LeoskCakes/posts/pfbid04DTeL7eE2zXGi1u9Uwr89LUuLWw2og1Fa3t9vcPzkGpL51MDhhMf9dcH3TwDf2MVl"
,,,,,,,,,,,,"100022948162728","Philippine Weather System/Pacific Storm Update","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/474459559_1573927326715524_1412955613317427905_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1282x1282&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=B_OhPpHYJPgQ7kNvwF09k54&_nc_oc=AdoysrIFRsTdRqrmKKST7IIEeb6OxZoSxMhJmOLrExbpO0L1ec5SR4WYqOCv4g-nUKo&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=BbO4AT-uPJHHtOw-OMq_Ow&_nc_ss=7c2a8&oh=00_AQCsIFj8ymXffo9sGtMZpu4PNZjTkPmovHGTO8TWP-UCbQ&oe=6A5FACF9","https://www.facebook.com/stormchasersPH","0","3286838941427591","LOOK: Halos malubog na sa baha ang ilang bahay sa Barangay Bariw, Camalig, #Albay dahil sa malakas na ulang dala ng SUPER TYPHOON #RollyPH.",,,"10",,"19","2",,"31","9","1604199244000","https://www.facebook.com/RETT.Org.ph/posts/pfbid0Xgj64qUG21z3R4h2Mct6LphvXKnP2TNt9JAwDJJNSSkAfrZReqiBSgF6gx99xmz6l"
,,,,,,,,,,,,"1543854173","Pagasa Nationalcapitalregionprsd","https://scontent-iad6-1.xx.fbcdn.net/v/t1.6435-1/117890349_325012645508210_7691668635129397714_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s24x24&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_ohc=nzJFNRcbOIIQ7kNvwGb3RtO&_nc_oc=AdqSvrhEcdAO29-9T_QzcCHQDYTwGtczO682t6N7qrVU4gGuHLlOimDV5MPexJok-eY&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=T5a3Ug-gS9rl6ezsi0PtuA&_nc_ss=7c2a8&oh=00_AQDOz1DtA1gZ3apwUG766vwSB5gkY4fhPVVgQ2d13XqcZg&oe=6A815C21","https://www.facebook.com/pagasa.nationalcapitalregion","0","3610097199055462","",,,"2",,,,,"2","0","1604221325000","https://www.facebook.com/groups/411647555567125/permalink/3610097199055462/"
"No photo description available.","3773148599384577","photo","https://www.facebook.com/photo.php?fbid=3773148599384577&set=a.564009979100960&type=3","No photo description available.","3773148672717903","photo","https://www.facebook.com/photo.php?fbid=3773148672717903&set=a.564009979100960&type=3","No photo description available.","3773148746051229","photo","https://www.facebook.com/photo.php?fbid=3773148746051229&set=a.564009979100960&type=3","100064758876473","Parikit Inasal & Lucban Specialties","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/617660082_1352903750211575_5831145537136611769_n.jpg?stp=c79.0.788.788a_cp0_dst-jpg_tt6&cstp=mx788x788&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=FZgnPGJvkCcQ7kNvwFm-A59&_nc_oc=AdpvMd08YwBOwQjEuwh8SSHvDR7vMXKilGUUgWaa3AfzQmCM3yL3czGLkYkx15Bhj6I&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=T5a3Ug-gS9rl6ezsi0PtuA&_nc_ss=7c2a8&oh=00_AQAHMej0KZkTAoudwbhz0DIgjg_nG-STZbC13LI391p5mA&oe=6A5FA90E","https://www.facebook.com/parikit2008","2","3773148806051223","TIGNAN: Mga residente ng Tinambac, Camarines Sur ay hindi na makatawid sa lansangan dahil sa patuloy na pag taas ng tubig baha mula sa San Miguel Bay.Ang Tinambac ay kasalukuyang nasa Signal No. 5. 

Kamusta na Ang sitwasyon sa inyong lugar?",,,"6",,"12",,,"18","2","1604190616000","https://www.facebook.com/parikit2008/posts/pfbid0iQMGzRRSJKiVn9xCSmnv3XbkSvb3CxWJ9L7wT9Lfi1aM2u1qFQB9vpr76A3PSr5Xl"
,,,,,,,,,,,,"100081193430175","Caritas Philippines","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/490823991_684220917627683_8992286259278163372_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1875x1875&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=XrxPbAE7aZMQ7kNvwEo-22X&_nc_oc=AdoXN_LScRg3Nu6Qrd8UUgrXp2CW80kGn-ZUHfAkrPMMa7tesitfrZyQvhj5fMiYqwA&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=T5a3Ug-gS9rl6ezsi0PtuA&_nc_ss=7c2a8&oh=00_AQB5tTf4BxHafDTZUKIl903Zn12N3kPifnQP0s2Sg9r9lQ&oe=6A5F9B26","https://www.facebook.com/CaritasPhilippines","0","3454810824611644","Waist-high flooding in Legazpi City, an hour ago.

More updates at the NASSA/Caritas Philippines Facebook page. #RollyPH",,,"6",,"9",,,"15","1","1604201682000","https://www.facebook.com/ls.ocm/posts/pfbid02b3mtHaXaeuLpxh5UfBcnYugSD8M64YT4UkY4pNbummTLLqGNprHDreRVAnUJd8Bjl"
