"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","attachments/1/accessibilityCaption","attachments/1/id","attachments/1/type","attachments/1/url","attachments/2/accessibilityCaption","attachments/2/id","attachments/2/type","attachments/2/url","attachments/3/accessibilityCaption","attachments/3/id","attachments/3/type","attachments/3/url","attachments/4/accessibilityCaption","attachments/4/id","attachments/4/type","attachments/4/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/haha","reactions/like","reactions/love","reactionsCount","sharesCount","timestamp","url"
"No photo description available.","10152273165557063","photo","https://www.facebook.com/photo/?fbid=10152273165557063&set=a.612460400927867",,,,,,,,,,,,,,,,,"100064917362886","Hoops PH","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/480522204_1048872857286617_6901601958925487312_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=knYmweqV3PIQ7kNvwFMZvJx&_nc_oc=Ado_LLl1-trPVEAjhGizZ7_GJb2lj-vb2T9-tUpeqTA0Zqf1rEW8SQrT15Hfa1fjgK8&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=akics34danio--B9_fFukA&_nc_ss=7c2a8&oh=00_AQDdEuMDwlBqnOkqrLNv5S2yAx7sprng0cMhnHYLCf-eOg&oe=6A6017A3","https://www.facebook.com/HoopsPHI","31","10152273165557063","Off topic: Eto ang EDSA ngayon parang naging river na sa baha!

KEEP SAFE EVERYONE MAS MAGANDA KUNG MANITILI NA LAMANG SA MGA BAHAY AT MAGING UPDATED SA LAGAY NG PANAHON!",,"1206",,"1206","73","1411103594000","https://www.facebook.com/photo.php?fbid=10152273165557063&set=a.612460400927867&type=3"
"No photo description available.","756461354415667","photo","https://www.facebook.com/photo/?fbid=756461354415667&set=a.187524643835861",,,,,,,,,,,,,,,,,"100077349798826","Banana Chips - Masbate","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/306916903_187524667169192_4213239116968265327_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx562x562&ctp=s40x40&_nc_cat=110&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Pd1-DSVa0LwQ7kNvwF2cAjq&_nc_oc=Adrjew4IHYel0rxBtLYnILCDx7uUTTQ0v-DZ1Zz4TnPjpkM1CYywPUskznWrSZ-IigM&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=akics34danio--B9_fFukA&_nc_ss=7c2a8&oh=00_AQDvsTenEGzR7iOBNcOVioVJ0eCUi-0koURreoF6whuvEw&oe=6A602099","https://www.facebook.com/SentimentalQoutes","3","756461354415667","ganito nalang dapat kapag baha eh enjoy pa xD

-IcePrince",,"52",,"52","4","1411106623000","https://www.facebook.com/photo.php?fbid=756461354415667&set=a.187524643835861&type=3"
"No photo description available.","784452011620719","photo","https://www.facebook.com/photo/?fbid=784452011620719&set=a.667294378296143",,,,,,,,,,,,,,,,,"100050467600947","M & M Jewelry","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/279447975_5295313807201161_9165228546820202979_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx953x954&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=CDWn9T6VQZ0Q7kNvwH8eNJK&_nc_oc=Adq4fZEnEAfSAEIG08hYVPFQcZP4cTDdCUdFdK-_ceJGzN3D0tMtUCPGWAqltCJUoaY&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=akics34danio--B9_fFukA&_nc_ss=7c2a8&oh=00_AQCY7PS8pE8zXRzaqZrA1cDnB5JzX9PUp5azE16iUwZJMA&oe=6A601FF5","https://www.facebook.com/miggyofficialfp","6","784452011620719","Hala mga loves ingat baha na lakas pa ng hangin wait lang gagawin kolang bahay namin, ingat ang lahat godbless! :))",,"170",,"170","0","1411093791000","https://www.facebook.com/photo.php?fbid=784452011620719&set=a.667294378296143&type=3"
"No photo description available.","859438754069261","photo","https://www.facebook.com/photo/?fbid=859438754069261&set=a.639007171122656",,,,,,,,,,,,,,,,,"100050401363685","Muriel - Project MDP","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/728254923_1577639590592738_6336891026816036775_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=z0ppIEraJ-gQ7kNvwEcgng6&_nc_oc=AdpH1J9exVQFYXD7LtC2Dv5umS7-7FUPgoMDQ6pl6DSthQubHqHJYaNY0ZQ2dpbhFt4&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=akics34danio--B9_fFukA&_nc_ss=7c2a8&oh=00_AQCaTgbxeLQ6kDMttc_yd7Cna3wM0PmNxiBXRB8RV03Pfw&oe=6A6005B6","https://www.facebook.com/iammuriel","2","859438754069261","Kung ganito ang baha, kahit patagalan pa tayo sa ilalim ng tubig! Sisid sisid pa!󾌺󾓴✌️",,"85",,"85","1","1411131041000","https://www.facebook.com/photo.php?fbid=859438754069261&set=a.639007171122656&type=3"
"No photo description available.","332940586876799","photo","https://www.facebook.com/photo/?fbid=332940586876799&set=a.391932359814004",,,,,,,,,,,,,,,,,"100069917297978","Home Budol","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/451274530_784150087258894_7481706238957446069_n.jpg?stp=c37.41.280.280a_cp0_dst-jpg_tt6&cstp=mx280x280&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=dCDgJmWPvIYQ7kNvwF8PXN1&_nc_oc=AdpRxhdPbwGd11fUX1j7ekUhIA5ZpckmBmpZQwE5DbKcR9xYbt2vJS7XqN-UUCiDwa0&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=akics34danio--B9_fFukA&_nc_ss=7c2a8&oh=00_AQCgtkLOR6vfm9WtJ_WnlzA3Kqw4tc-QS0EMAyXnhE_C-A&oe=6A5FF613","https://www.facebook.com/Homebudz2024","25","332940586876799","LAGPAS TAO NA UNG BAHA SAMEN :( HELP PLS
DONATION",,"78",,"78","6","1411196256000","https://www.facebook.com/photo.php?fbid=332940586876799&set=a.391932359814004&type=3"
"No photo description available.","261561857300909","photo","https://www.facebook.com/photo/?fbid=261561857300909&set=a.598024445019963",,,,,,,,,,,,,,,,,"100044372381527","Poi Gaming","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/292589424_598024458353295_4793050154720364400_n.png?stp=cp0_dst-png&cstp=mx612x612&ctp=s40x40&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=mhBTdwUAiSsQ7kNvwEfqDfQ&_nc_oc=AdqpvVUwFAQyKTl8nmb67JBZc3pQEChXT8s9IEiQZtm3BTB9qfSfLvZ-OdjjyE9id_s&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=akics34danio--B9_fFukA&_nc_ss=7c2a8&oh=00_AQAhXPvEp5CbMIP-ABk4r4QT0juYW6d_Z89UWW05NINWgQ&oe=6A6000C7","https://www.facebook.com/poigaming137","6","261561857300909","Boring sa Baha at Tag-ulan???

-apir-","4","124",,"128","45","1411124278000","https://www.facebook.com/photo.php?fbid=261561857300909&set=a.598024445019963&type=3"
"No photo description available.","926024624077566","photo","https://www.facebook.com/photo/?fbid=926024624077566&set=a.547714484061628",,,,,,,,,,,,,,,,,"100064692426415","Paki-explain. Labyu.","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/326092685_1334653477387041_6264467752703066567_n.png?stp=cp0_dst-png&cstp=mx533x534&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=wxWVPDs3IQAQ7kNvwF-tniO&_nc_oc=AdrRJFNsHSobO-_MBiL_O-u9CIIlxMQS-Nq5DnKg9iKbiAL2DKW8azLWFj5SNmI-VSE&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=YgPyqWwF4M1JIeBATnsfuw&_nc_ss=7c2a8&oh=00_AQDqnX-tp_VVj2dWANrReu9sFgkDbZFwhZkRj1NAudGGKw&oe=6A5FF806","https://www.facebook.com/Paxplainlabyu","51","926024624077566","ang tagal naman bumaba ng baha dito sa amin,",,"374",,"374","36","1411201228000","https://www.facebook.com/photo.php?fbid=926024624077566&set=a.547714484061628&type=3"
,"877183538992672","video",,,,,,,,,,,,,,,,,,"100001031036743","Victoria Grey Pernites","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/678534660_27110012271949774_5615054860526599262_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1080x1091&ctp=s40x40&_nc_cat=106&ccb=1-7&_nc_sid=1d2534&_nc_ohc=CpWb3J6FlFUQ7kNvwH5gLou&_nc_oc=Ado80tKxLJ_bp04oW0lbR9j_Y7IRCHcQmptA-kxL156mbzXpN_7Vf1_v4uo7_KGiJ8E&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=YgPyqWwF4M1JIeBATnsfuw&_nc_ss=7c2a8&oh=00_AQDalutPCHHCZybNA9N8Rz6PdtSOuhElhHyPPm0MFe7vsw&oe=6A6017D9","https://www.facebook.com/candy.pernites","2","877183538992672","Oh my baha!... eto ang galit ni pareng mario - first time to experience this. Wala kasing baha sa mt.view... tara! Sakay na!",,"6",,"6","3","1411097090000","https://www.facebook.com/candy.pernites/videos/877183538992672/"
"No photo description available.","748242491880246","photo","https://www.facebook.com/photo/?fbid=748242491880246&set=a.749104981793997",,,,,,,,,,,,,,,,,"100064382721603","YouScoop","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/672686201_1384438830378861_7963717717836307265_n.jpg?stp=c0.135.1080.1080a_cp0_dst-jpg_tt6&cstp=mx1080x1080&ctp=s40x40&_nc_cat=110&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7c3sa59BRfEQ7kNvwHXzLVJ&_nc_oc=AdqTy6jBIL50kSWO2QttF5g9jRrI3-kyiTMHxQvKgyRRveUoggT-GLCgfR6-dyBX0cY&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=YgPyqWwF4M1JIeBATnsfuw&_nc_ss=7c2a8&oh=00_AQDSmc5D9zEeMhLavTvO9SdDCULsvym2S8o73rfOUu_XbA&oe=6A600ECF","https://www.facebook.com/youscoop","2","748242491880246","Baha pa rin sa loob ng Town and Country ayon kay YouScooper Ziera Rosales. Kumusta ang sitwasyon sa lugar n'yo?",,"32",,"32","2","1411176488000","https://www.facebook.com/photo.php?fbid=748242491880246&set=a.749104981793997&type=3"
"No photo description available.","10204893803730581","photo","https://www.facebook.com/photo.php?fbid=10204893803730581&set=a.10201808200312424&type=3","No photo description available.","10204893849091715","photo","https://www.facebook.com/photo.php?fbid=10204893849091715&set=a.10201808200312424&type=3",,,,,,,,,,,,,"1404600300","Clarenz Casal","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/468277684_10235404783566008_2083785930367626093_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx686x686&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=e99d92&_nc_ohc=hgRve2x8vygQ7kNvwGRop-8&_nc_oc=AdoItjdCxvh8kIU2qyIrDyMwN3RRchIwC5nIwnR0g6pel2u7graGJ_IWxyJm9NYDs4w&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=YgPyqWwF4M1JIeBATnsfuw&_nc_ss=7c2a8&oh=00_AQC_YFQE8b_MtMouC07KUv07vDWPFowSZEpjKHo077AuCQ&oe=6A60031E","https://www.facebook.com/clarenz.casal","3","10204893849331721","Breakfast→baha→akyat gamit→ayos→linis→dinner→rest sa wakas!",,"12",,"12","1","1411137633000","https://www.facebook.com/clarenz.casal/posts/pfbid0GgRyw1dMgUgTDWqKPQhFAyPtdngii3UgPbcCmiZN493rYECcY5quMufQ4t6C5i2Cl"
,"630169067101464","video",,,,,,,,,,,,,,,,,,"100003251304614","Dezie Mae","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/730628412_27213015201723489_6608749054244093060_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx958x958&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=e99d92&_nc_ohc=6HtKapaQLvAQ7kNvwGkdHYm&_nc_oc=Ado72S99yAfXuekk-2sp5Z3Co7ldwj40e_tZXNiHGpETDKs9ywnaj6Rqxqrz3blBbvo&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=YgPyqWwF4M1JIeBATnsfuw&_nc_ss=7c2a8&oh=00_AQAaYyJG-3n9BtTPpxCfmfB0YyGfMQz4ugGdsNuoDwmtgA&oe=6A602386","https://www.facebook.com/dhezuman","3","630169067101464","Laughtrip s gitna ng baha hahaha.
:D mkabli lng ng pgkain...","1","6",,"7","1","1411102537000","https://www.facebook.com/dhezuman/videos/630169067101464/"
"No photo description available.","820396631324560","photo","https://www.facebook.com/photo.php?fbid=820396631324560&set=a.171634566200773&type=3","No photo description available.","820396674657889","photo","https://www.facebook.com/photo.php?fbid=820396674657889&set=a.171634566200773&type=3","No photo description available.","820396701324553","photo","https://www.facebook.com/photo.php?fbid=820396701324553&set=a.171634566200773&type=3",,,,,,,,,"100000626937882","Oliver Guce","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/465691708_8962553900442085_7593209989348501852_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=e99d92&_nc_ohc=yP2KRg9JiWYQ7kNvwEnx96J&_nc_oc=Adp1KDsbgDGhpcFxsYKvIvb0ZLUBY6YHLmEG9Hre1KLUBekbnFIBOFgI6zXuRMfca1o&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=YgPyqWwF4M1JIeBATnsfuw&_nc_ss=7c2a8&oh=00_AQA3ScobbNK9Jl1yYkYSQr09vq1Seo69t9iu5n6otHBNMQ&oe=6A601979","https://www.facebook.com/oliver.guce","7","820396937991196","baha ba kamo?",,"8",,"8","0","1411095100000","https://www.facebook.com/oliver.guce/posts/pfbid06zevnVGg9WLi8JF7oCrWun3KSJs1UTuAxw7AjggMgibQLK5GhNPK2cQwUA2qYJmTl"
"No photo description available.","1471706233100449","photo","https://www.facebook.com/photo.php?fbid=1471706233100449&set=a.1471698833101189&type=3","No photo description available.","1471706253100447","photo","https://www.facebook.com/photo.php?fbid=1471706253100447&set=a.1471698833101189&type=3","No photo description available.","1471706283100444","photo","https://www.facebook.com/photo.php?fbid=1471706283100444&set=a.1471698833101189&type=3",,,,,,,,,"100007832590320","Romeo Balagat","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/494246054_4027699484167765_980414457297501844_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx997x989&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=e99d92&_nc_ohc=CEB4MjLgj-cQ7kNvwEQ66TV&_nc_oc=Adp0a9vLau_hQrw8gruEJWH0iicot2UomsFpyOKe-AxYvOyMTfoffx7tg8qmEz1kSvM&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=Ew_soFIw8yE077deADlv0w&_nc_ss=7c2a8&oh=00_AQA8EgpICSEUtyJEqo-ztxNKjxtHyHwnITSsMr8EPLIpKg&oe=6A601A6F","https://www.facebook.com/romeo.balagat.5","3","1471706293100443","Update ng baha dito sa amin",,,,"0","0","1411089456000","https://www.facebook.com/romeo.balagat.5/posts/pfbid021gftEF1gYn1yTJDiYHWnuY5wXfNNBsDd5dCNDduPFvV1NEooP7nhZC5FxKBqqNcl"
"No photo description available.","779302982129751","photo","https://www.facebook.com/photo.php?fbid=779302982129751&set=a.817336226413598&type=3","No photo description available.","779303025463080","photo","https://www.facebook.com/photo.php?fbid=779303025463080&set=a.817336226413598&type=3",,,,,,,,,,,,,"100044116852346","PFR Model Kid","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/359801228_817336236413597_5824543233474048151_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1250x1250&ctp=s40x40&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=3D56yNeAFHoQ7kNvwGlpVvk&_nc_oc=AdrNjlLglUUWOUeg23_XAm9Sv4Som93cdvD65xWdKK-z6mgKndQcaDbDPCAZ73UOv8k&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=Ew_soFIw8yE077deADlv0w&_nc_ss=7c2a8&oh=00_AQCy-tx2LIcCrchcce79nfAh_wIk-FylJCOEnC_yNf7WQQ&oe=6A600C4E","https://www.facebook.com/pfrmodelkid","0","779303088796407","BAHA NEWS...Not Really The News",,"7",,"7","0","1411093626000","https://www.facebook.com/pfrmodelkid/posts/pfbid02RmG37TZzhkNUXjEASNnibVD6LW1KTXX6MdWnYzFszqEaRocF7nYN4sTzhYQia3mAl"
"No photo description available.","729741683764306","photo","https://www.facebook.com/photo.php?fbid=729741683764306&set=a.339583589446786&type=3","No photo description available.","729741777097630","photo","https://www.facebook.com/photo.php?fbid=729741777097630&set=a.339583589446786&type=3",,,,,,,,,,,,,"100001854444877","Macc Sangalang","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/464975599_27448677564777355_8334552727185136148_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2012x2015&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=e99d92&_nc_ohc=HqQsGfdWRP8Q7kNvwGLM0QR&_nc_oc=AdobB7vyBhAmgxyslzXBC6BI_ou4XCCt7MNWEwYN2na5xElzTfq6HrtxqSy7jBdyp0E&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=Ew_soFIw8yE077deADlv0w&_nc_ss=7c2a8&oh=00_AQCQOXmxQl1Jg6-5GEsDgnsakbwGFsS3VoFZVqDW3ib0Ww&oe=6A5FF631","https://www.facebook.com/reymart.sangalang.9","5","729741830430958","baha na",,"14",,"14","0","1411088083000","https://www.facebook.com/reymart.sangalang.9/posts/pfbid02c4kPsVN5erF34Q4m8u2yGjBtbyhHUy8Q1dTSja98R6rYWM4RfvnE3WDEPeU5ZDQ4l"
"No photo description available.","779463122113737","photo","https://www.facebook.com/photo.php?fbid=779463122113737&set=a.817336226413598&type=3","No photo description available.","779463142113735","photo","https://www.facebook.com/photo.php?fbid=779463142113735&set=a.817336226413598&type=3","No photo description available.","779463185447064","photo","https://www.facebook.com/photo.php?fbid=779463185447064&set=a.817336226413598&type=3",,,,,,,,,"100044116852346","PFR Model Kid","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/359801228_817336236413597_5824543233474048151_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1250x1250&ctp=s40x40&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=3D56yNeAFHoQ7kNvwGlpVvk&_nc_oc=AdrNjlLglUUWOUeg23_XAm9Sv4Som93cdvD65xWdKK-z6mgKndQcaDbDPCAZ73UOv8k&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=Ew_soFIw8yE077deADlv0w&_nc_ss=7c2a8&oh=00_AQCy-tx2LIcCrchcce79nfAh_wIk-FylJCOEnC_yNf7WQQ&oe=6A600C4E","https://www.facebook.com/pfrmodelkid","0","779463258780390","ANOTHER BAHA NEWS....YOUR UNUSUAL KIND OF NEWS",,"4",,"4","0","1411131005000","https://www.facebook.com/pfrmodelkid/posts/pfbid02cu25dqKN9r54aNsQ1Zzc4WSd4Wq2X97Xxg9o97FhDV3oFzgZvtVMY5Kjb1HGpuT1l"
"No photo description available.","779471648779551","photo","https://www.facebook.com/photo.php?fbid=779471648779551&set=a.817336226413598&type=3","No photo description available.","779471688779547","photo","https://www.facebook.com/photo.php?fbid=779471688779547&set=a.817336226413598&type=3","No photo description available.","779471738779542","photo","https://www.facebook.com/photo.php?fbid=779471738779542&set=a.817336226413598&type=3","No photo description available.","779471765446206","photo","https://www.facebook.com/photo.php?fbid=779471765446206&set=a.817336226413598&type=3",,,,,"100044116852346","PFR Model Kid","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/359801228_817336236413597_5824543233474048151_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1250x1250&ctp=s40x40&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=3D56yNeAFHoQ7kNvwGlpVvk&_nc_oc=AdrNjlLglUUWOUeg23_XAm9Sv4Som93cdvD65xWdKK-z6mgKndQcaDbDPCAZ73UOv8k&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=Ew_soFIw8yE077deADlv0w&_nc_ss=7c2a8&oh=00_AQCy-tx2LIcCrchcce79nfAh_wIk-FylJCOEnC_yNf7WQQ&oe=6A600C4E","https://www.facebook.com/pfrmodelkid","0","779471838779532","BAHA NEWS...NOT YOUR USUAL TYPE OF NEWS!!",,"5",,"5","0","1411132668000","https://www.facebook.com/pfrmodelkid/posts/pfbid0FheCsdAYvuWDqFM6ed8VCRrh6a4cX2mbKEerbvjMEfmewiAFFZjuHYuy9XVoJhFal"
"No photo description available.","733465890058341","photo","https://www.facebook.com/photo/?fbid=733465890058341&set=a.329479307123670",,,,,,,,,,,,,,,,,"100001848100526","Juneous Nieva Sairez","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/463564482_27085705381074366_3000120562988881395_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx295x295&ctp=s40x40&_nc_cat=102&ccb=1-7&_nc_sid=e99d92&_nc_ohc=0ljHru2CMf8Q7kNvwGgT3Ck&_nc_oc=AdqLxjghym3iVQf-hgVb1RDwgu5aulEL3TopV3AIhYnJHiIzZOsTE2dOhVxHBOpgBzs&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=_jbFNSD1Jg7FvPkQ3knvzg&_nc_ss=7c2a8&oh=00_AQBJF53uo6Gtr8uOhTJOYfdShLw-WMAZgSyawq7m5uJIsw&oe=6A5FF5F0","https://www.facebook.com/jayemsairez","7","733467610058169","Wawa namn mga baby ko.ngaun lang naranasan lumikas.
Boom baha...",,"14",,"14","1","1411091626000","https://www.facebook.com/jayemsairez/posts/pfbid037hPTddzHZmQBJYi6MHuQMk42F3HTNRWnmMmDZ4SJLhDKf1gjWsPwDhFwfx7LGZc3l"
"No photo description available.","779455008781215","photo","https://www.facebook.com/photo.php?fbid=779455008781215&set=a.817336226413598&type=3","No photo description available.","779455025447880","photo","https://www.facebook.com/photo.php?fbid=779455025447880&set=a.817336226413598&type=3","No photo description available.","779455062114543","photo","https://www.facebook.com/photo.php?fbid=779455062114543&set=a.817336226413598&type=3",,,,,,,,,"100044116852346","PFR Model Kid","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/359801228_817336236413597_5824543233474048151_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1250x1250&ctp=s40x40&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=3D56yNeAFHoQ7kNvwGlpVvk&_nc_oc=AdrNjlLglUUWOUeg23_XAm9Sv4Som93cdvD65xWdKK-z6mgKndQcaDbDPCAZ73UOv8k&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=_jbFNSD1Jg7FvPkQ3knvzg&_nc_ss=7c2a8&oh=00_AQDxq6maK3ajt5Uw0gh517bckMrrn5wuM3-ZAJ7STxOMIg&oe=6A600C4E","https://www.facebook.com/pfrmodelkid","0","779455122114537","NEWS FLASH! THE BAHA NEWS...IS Not Really The News",,"5",,"5","1","1411129255000","https://www.facebook.com/pfrmodelkid/posts/pfbid0R1U65QpXroN5hMybvtgAMX65wiggvRX21rBPiK1kLQPK4pkH4rbyrSTH5EjJUhoGl"
"No photo description available.","10152698767907509","photo","https://www.facebook.com/photo/?fbid=10152698767907509&set=gm.352898591531667",,,,,,,,,,,,,,,,,"818542508","Jose Bayani Basilla","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/468673399_10162520255542509_3194294377299755325_n.jpg?stp=c0.98.668.668a_cp0_dst-jpg_tt6&cstp=mx668x668&ctp=s24x24&_nc_cat=108&ccb=1-7&_nc_sid=e99d92&_nc_ohc=IiQ1oq1SdbcQ7kNvwFoqv46&_nc_oc=AdrK5hQg0ntUNrFaBGd6hG8YwD4R0030OExor8gLza_g_ISPLDhLYYp9Iwo10LJSkps&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=_jbFNSD1Jg7FvPkQ3knvzg&_nc_ss=7c2a8&oh=00_AQDei_VEO_1g30NZSkez_Ziaw1ffeStTS6a8gBPmIR1__w&oe=6A60138E","https://www.facebook.com/jose.basilla","7","352898591531667","Ganito ang service car ko noon in the late 70's.
Ever reliable VW Beetle.
Hindi tumitirik sa baha.
Madalas mag park sa may Folk Arts Theatre.
Hehehe!",,"35",,"35","0","1411184090000","https://www.facebook.com/groups/memoriesoldmanila/permalink/352898591531667/"
"No photo description available.","10203981591799006","photo","https://www.facebook.com/photo/?fbid=10203981591799006&set=gm.375640605926055",,,,,,,,,,,,,,,,,"1199191912","Eryl Gene","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/536576665_10236890540902166_631253889012941091_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s24x24&_nc_cat=106&ccb=1-7&_nc_sid=1d2534&_nc_ohc=ITeJeTzLXXkQ7kNvwGYiZQ0&_nc_oc=AdpXFYITQGFFcbMvDWilx2X2kGDYLCwjjlsUEzQzCDJt2gd692VOgWDNCrMTxW2NEf8&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=_jbFNSD1Jg7FvPkQ3knvzg&_nc_ss=7c2a8&oh=00_AQCjPE1ZSUSHFLFuYzObSFeOdsK_w27ds6g6nj7T-7mI0w&oe=6A5FF86B","https://www.facebook.com/EryL12","2","375640605926055","ready palagi ang aming printeta sa baha!! stay safe guys..",,"16",,"16","0","1411116530000","https://www.facebook.com/groups/dog.ph/permalink/375640605926055/"
,,,,,,,,,,,,,,,,,,,,"100064518591460","DZMM Radyo Patrol 630","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/668587708_1384714187022521_8343581617824766493_n.jpg?stp=c33.0.1012.1012a_cp6_dst-jpg_tt6&cstp=mx1012x1012&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=SNb0wvffI00Q7kNvwEuW5td&_nc_oc=Ador3VVwfk_M7VeGNEJIbumhBTLttsakLPPyoDs1pFFCKGRTFnvV1ljgLOHA0HAHH4Y&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=_jbFNSD1Jg7FvPkQ3knvzg&_nc_ss=7c2a8&oh=00_AQAkEJ88oakU3oqI4JuG__BJ8oYUkRBZBJ34xYruzqJy5A&oe=6A600C56","https://www.facebook.com/DZMMRadyo630","2","10152483881834620","Baha sa Monumento, Caloocan, lagpas gutter na partikular sa tapat ng MCU | ulat ni RP35 J. Ibañez #MarioPH",,"9",,"9","6","1411109136000","https://www.facebook.com/DZMMRadyo630/posts/pfbid0aydGeLPQeXFdBXUCN6RyoDVda3o7fzSdwme5SQQoppgG5eNmLYEksrkVaBe819J8l"
